date,Open,Low,High,Close,Volume
2024-05-07 12:45:00,91.32,91.16,91.44,91.31,8158240
2024-05-07 13:00:00,91.31,91.29,91.52,91.42,8242460
2024-05-07 13:15:00,91.4,91.33,91.68,91.6,9225380
2024-05-07 13:30:00,91.63,91.36,91.72,91.38,8283450
2024-05-07 13:45:00,91.39,90.41,91.45,90.54,15806130
2024-05-07 14:00:00,90.54,90.11,90.65,90.43,15871520
2024-05-07 14:15:00,90.43,89.9,90.6,90.15,12799030
2024-05-07 14:30:00,90.17,89.72,90.41,90.39,14591350
2024-05-07 14:45:00,90.39,90.2,90.42,90.39,8782170
2024-05-07 15:00:00,90.39,90.3,90.66,90.6,11546120
2024-05-07 15:15:00,90.6,90.22,90.6,90.32,9948570
2024-05-07 15:30:00,90.36,90.13,90.52,90.36,8809110
2024-05-07 15:45:00,90.36,90.36,90.73,90.54,16990170
2024-05-08 09:30:00,89.48,89.42,90.48,90.1,30395060
2024-05-08 09:45:00,90.1,90.01,90.96,90.84,25072780
2024-05-08 10:00:00,90.89,90.29,91.04,90.47,19358720
2024-05-08 10:15:00,90.45,90.37,91.19,90.98,17493570
2024-05-08 10:30:00,91.0,90.67,91.11,90.93,13219400
2024-05-08 10:45:00,90.92,90.54,91.09,90.68,11119470
2024-05-08 11:00:00,90.68,89.53,90.9,90.26,15159620
2024-05-08 11:15:00,90.22,89.85,90.24,89.96,15420140
2024-05-08 11:30:00,89.96,89.74,90.04,89.81,11036950
2024-05-08 11:45:00,89.81,89.54,89.91,89.66,12450690
2024-05-08 12:00:00,89.63,89.63,90.0,89.94,8514050
2024-05-08 12:15:00,89.94,89.9,90.22,90.15,9817620
2024-05-08 12:30:00,90.15,90.01,90.33,90.19,8543280
2024-05-08 12:45:00,90.18,90.15,90.36,90.22,5725720
2024-05-08 13:00:00,90.23,90.01,90.52,90.32,8875130
2024-05-08 13:15:00,90.31,89.93,90.33,89.95,5632540
2024-05-08 13:30:00,89.93,89.86,90.11,90.1,6636450
2024-05-08 13:45:00,90.11,90.09,90.33,90.28,6107320
2024-05-08 14:00:00,90.28,90.13,90.44,90.37,5698810
2024-05-08 14:15:00,90.4,90.32,90.54,90.51,7884960
2024-05-08 14:30:00,90.52,90.35,90.58,90.4,4959550
2024-05-08 14:45:00,90.4,90.22,90.52,90.24,5204500
2024-05-08 15:00:00,90.22,90.06,90.3,90.2,11012130
2024-05-08 15:15:00,90.19,90.12,90.42,90.36,6904800
2024-05-08 15:30:00,90.38,90.34,90.55,90.42,8335150
2024-05-08 15:45:00,90.42,90.22,90.53,90.32,13235170
2024-05-09 09:30:00,90.53,89.04,91.07,89.33,38819480
2024-05-09 09:45:00,89.32,88.35,89.35,89.1,36450250
2024-05-09 10:00:00,89.08,88.66,89.4,88.67,22070600
2024-05-09 10:15:00,88.67,88.23,88.81,88.35,24174980
2024-05-09 10:30:00,88.32,88.31,89.09,88.92,19411030
2024-05-09 10:45:00,88.98,88.65,89.15,89.08,12958740
2024-05-09 11:00:00,89.06,89.06,89.52,89.34,15654450
2024-05-09 11:15:00,89.33,89.12,89.58,89.54,10520870
2024-05-09 11:30:00,89.55,89.16,89.7,89.19,11179310
2024-05-09 11:45:00,89.19,88.69,89.32,88.8,12949350
2024-05-09 12:00:00,88.8,88.68,89.08,89.07,10002750
2024-05-09 12:15:00,89.06,88.86,89.17,89.11,7378490
2024-05-09 12:30:00,89.14,88.94,89.25,89.23,7132750
2024-05-09 12:45:00,89.25,89.21,89.44,89.34,9076740
2024-05-09 13:00:00,89.34,89.18,89.5,89.34,7396720
2024-05-09 13:15:00,89.33,88.75,89.35,89.22,12567320
2024-05-09 13:30:00,89.23,88.9,89.23,89.07,9138800
2024-05-09 13:45:00,89.07,88.85,89.14,88.91,6288670
2024-05-09 14:00:00,88.92,88.72,88.92,88.84,7377620
2024-05-09 14:15:00,88.82,88.72,89.04,89.01,7588360
2024-05-09 14:30:00,89.02,88.86,89.08,88.99,6001330
2024-05-09 14:45:00,88.98,88.94,89.13,88.98,6735250
2024-05-09 15:00:00,89.0,88.92,89.24,88.99,7938540
2024-05-09 15:15:00,88.98,88.5,89.01,88.68,13125410
2024-05-09 15:30:00,88.68,88.57,88.9,88.63,11226940
2024-05-09 15:45:00,88.6,88.45,88.93,88.73,20107760
2024-05-10 09:30:00,90.3,89.89,90.94,90.86,42427240
2024-05-10 09:45:00,90.84,90.63,91.4,90.82,32930690
2024-05-10 10:00:00,90.82,89.92,90.91,89.97,26134730
2024-05-10 10:15:00,89.97,89.47,90.11,89.5,23505780
2024-05-10 10:30:00,89.54,89.36,90.02,89.8,18003270
2024-05-10 10:45:00,89.79,89.51,90.05,89.81,14579590
2024-05-10 11:00:00,89.79,89.77,90.2,89.85,12365520
2024-05-10 11:15:00,89.86,89.71,90.05,89.89,8629480
2024-05-10 11:30:00,89.9,89.26,90.05,89.38,10955520
2024-05-10 11:45:00,89.37,89.23,89.67,89.61,10150150
2024-05-10 12:00:00,89.59,89.32,89.68,89.67,7331950
2024-05-10 12:15:00,89.64,89.58,89.85,89.77,6521140
2024-05-10 12:30:00,89.78,89.46,89.83,89.56,6349290
2024-05-10 12:45:00,89.57,89.56,90.02,89.88,8482180
2024-05-10 13:00:00,89.88,89.72,89.9,89.82,5402930
2024-05-10 13:15:00,89.84,89.78,89.95,89.86,5732480
2024-05-10 13:30:00,89.87,89.8,90.02,89.83,5815280
2024-05-10 13:45:00,89.82,89.66,90.0,89.99,7080390
2024-05-10 14:00:00,89.99,89.85,90.12,90.05,7072750
2024-05-10 14:15:00,90.03,89.88,90.12,89.93,6373740
2024-05-10 14:30:00,89.93,89.69,89.95,89.83,6512140
2024-05-10 14:45:00,89.82,89.73,89.91,89.9,4752790
2024-05-10 15:00:00,89.88,89.58,89.91,89.62,6325660
2024-05-10 15:15:00,89.61,89.57,89.85,89.78,5795510
2024-05-10 15:30:00,89.78,89.67,89.81,89.68,5542030
2024-05-10 15:45:00,89.67,89.56,89.99,89.89,15975510
2024-05-13 09:30:00,90.48,89.16,90.89,89.35,32523280
2024-05-13 09:45:00,89.34,88.53,89.63,89.57,23063400
2024-05-13 10:00:00,89.56,89.18,89.64,89.58,12655770
2024-05-13 10:15:00,89.56,89.52,89.95,89.67,13544430
2024-05-13 10:30:00,89.65,89.2,89.69,89.58,9717190
2024-05-13 10:45:00,89.57,89.54,90.34,90.06,17504430
2024-05-13 11:00:00,90.08,89.88,90.3,90.24,9972620
2024-05-13 11:15:00,90.24,89.93,90.27,89.98,8294430
2024-05-13 11:30:00,89.98,89.82,90.45,90.35,11206650
2024-05-13 11:45:00,90.34,90.31,90.61,90.59,9604940
2024-05-13 12:00:00,90.57,90.47,90.86,90.67,11142540
2024-05-13 12:15:00,90.68,90.58,90.81,90.73,7035140
2024-05-13 12:30:00,90.75,90.56,91.0,90.59,9880860
2024-05-13 12:45:00,90.57,90.46,90.67,90.62,7124520
2024-05-13 13:00:00,90.63,89.88,90.64,90.05,11276770
2024-05-13 13:15:00,90.03,89.98,90.27,90.21,7682190
2024-05-13 13:30:00,90.21,89.97,90.29,90.29,6269830
2024-05-13 13:45:00,90.28,90.21,90.4,90.36,6676040
2024-05-13 14:00:00,90.36,90.2,90.37,90.29,4316670
2024-05-13 14:15:00,90.29,90.22,90.37,90.28,4168840
2024-05-13 14:30:00,90.29,90.13,90.35,90.22,4860170
2024-05-13 14:45:00,90.22,90.1,90.28,90.25,3939620
2024-05-13 15:00:00,90.25,90.15,90.3,90.27,3830190
2024-05-13 15:15:00,90.28,90.17,90.38,90.3,5559570
2024-05-13 15:30:00,90.27,90.27,90.42,90.34,6151540
2024-05-13 15:45:00,90.34,90.13,90.46,90.4,15798510
2024-05-14 09:30:00,89.6,88.93,90.26,89.92,33003400
2024-05-14 09:45:00,89.91,89.63,90.14,89.76,13606170
2024-05-14 10:00:00,89.74,89.45,90.08,89.84,15016480
2024-05-14 10:15:00,89.87,89.69,90.82,90.69,22148440
2024-05-14 10:30:00,90.71,90.15,90.95,90.36,17641980
2024-05-14 10:45:00,90.38,90.21,90.57,90.5,9037930
2024-05-14 11:00:00,90.49,90.42,90.71,90.69,7893520
2024-05-14 11:15:00,90.7,90.64,91.27,91.18,14169500
2024-05-14 11:30:00,91.2,90.71,91.2,90.82,10719810
2024-05-14 11:45:00,90.83,90.74,91.0,90.9,7488690
2024-05-14 12:00:00,90.9,90.66,90.94,90.88,7046040
2024-05-14 12:15:00,90.88,90.54,90.92,90.68,5470120
2024-05-14 12:30:00,90.68,90.55,90.75,90.61,4315710
2024-05-14 12:45:00,90.61,90.51,90.82,90.8,5529470
2024-05-14 13:00:00,90.82,90.68,90.91,90.81,4908810
2024-05-14 13:15:00,90.84,90.68,90.89,90.86,3756970
2024-05-14 13:30:00,90.86,90.61,90.88,90.86,5097180
2024-05-14 13:45:00,90.86,90.75,90.92,90.83,3969170
2024-05-14 14:00:00,90.82,90.82,91.44,91.41,12259510
2024-05-14 14:15:00,91.42,91.28,91.54,91.35,11554120
2024-05-14 14:30:00,91.35,91.28,91.65,91.51,11868860
2024-05-14 14:45:00,91.53,91.35,91.59,91.57,8324170
2024-05-14 15:00:00,91.56,91.39,91.63,91.52,7448860
2024-05-14 15:15:00,91.53,91.37,91.6,91.39,8312000
2024-05-14 15:30:00,91.38,91.28,91.49,91.45,7715420
2024-05-14 15:45:00,91.44,91.28,91.6,91.38,15654370
2024-05-15 09:30:00,92.47,91.6,93.23,92.78,47369830
2024-05-15 09:45:00,92.81,92.08,93.14,92.76,25369680
2024-05-15 10:00:00,92.79,92.74,93.33,93.06,23295070
2024-05-15 10:15:00,93.08,92.86,93.52,93.39,18697500
2024-05-15 10:30:00,93.39,93.3,93.94,93.81,19387290
2024-05-15 10:45:00,93.83,93.62,93.98,93.97,14817940
2024-05-15 11:00:00,93.97,93.85,94.48,94.47,21511370
2024-05-15 11:15:00,94.48,93.82,94.48,94.05,15290610
2024-05-15 11:30:00,94.07,94.03,94.49,94.41,14283540
2024-05-15 11:45:00,94.39,94.28,94.49,94.36,10018050
2024-05-15 12:00:00,94.37,94.19,94.61,94.56,12186090
2024-05-15 12:15:00,94.59,94.39,94.68,94.61,10261870
2024-05-15 12:30:00,94.62,94.29,94.69,94.37,9518460
2024-05-15 12:45:00,94.37,94.36,94.66,94.5,8512060
2024-05-15 13:00:00,94.53,94.36,94.59,94.51,7458520
2024-05-15 13:15:00,94.52,94.06,94.56,94.54,9734620
2024-05-15 13:30:00,94.54,94.45,94.61,94.5,7852890
2024-05-15 13:45:00,94.5,94.36,94.58,94.55,7661710
2024-05-15 14:00:00,94.55,94.5,94.84,94.83,11832040
2024-05-15 14:15:00,94.83,94.58,94.85,94.6,8179510
2024-05-15 14:30:00,94.6,94.44,94.72,94.66,8404170
2024-05-15 14:45:00,94.66,94.48,94.72,94.71,7305180
2024-05-15 15:00:00,94.68,94.39,94.77,94.39,11776700
2024-05-15 15:15:00,94.41,94.36,94.64,94.59,10260680
2024-05-15 15:30:00,94.59,94.55,94.85,94.84,12717250
2024-05-15 15:45:00,94.82,94.52,94.86,94.66,21308570
2024-05-16 09:30:00,94.91,94.4,95.58,95.31,39452790
2024-05-16 09:45:00,95.3,95.01,95.82,95.46,24087320
2024-05-16 10:00:00,95.45,94.42,95.48,94.82,21697700
2024-05-16 10:15:00,94.82,94.73,95.39,95.23,16054730
2024-05-16 10:30:00,95.24,95.04,95.39,95.21,9868510
2024-05-16 10:45:00,95.21,95.05,95.46,95.37,10478080
2024-05-16 11:00:00,95.38,95.24,95.63,95.37,11633300
2024-05-16 11:15:00,95.39,95.2,95.45,95.45,7272690
2024-05-16 11:30:00,95.45,95.25,95.54,95.4,6897370
2024-05-16 11:45:00,95.42,95.28,95.45,95.29,5501880
2024-05-16 12:00:00,95.29,94.67,95.3,95.09,14007380
2024-05-16 12:15:00,95.09,94.77,95.09,94.96,8092420
2024-05-16 12:30:00,94.97,94.79,95.0,94.9,5656470
2024-05-16 12:45:00,94.89,94.81,95.08,94.98,6211730
2024-05-16 13:00:00,94.98,94.82,95.0,95.0,4618670
2024-05-16 13:15:00,95.0,94.1,95.05,94.45,14834140
2024-05-16 13:30:00,94.45,94.43,94.72,94.56,6775950
2024-05-16 13:45:00,94.59,94.27,94.6,94.56,7099220
2024-05-16 14:00:00,94.56,94.32,94.65,94.37,5192980
2024-05-16 14:15:00,94.36,94.26,94.58,94.42,5652930
2024-05-16 14:30:00,94.43,94.41,94.77,94.76,5953670
2024-05-16 14:45:00,94.76,94.66,94.84,94.81,6899700
2024-05-16 15:00:00,94.83,94.77,95.15,94.97,10386390
2024-05-16 15:15:00,94.97,94.92,95.17,94.98,6904950
2024-05-16 15:30:00,94.98,94.51,95.02,94.61,9713860
2024-05-16 15:45:00,94.63,94.28,94.69,94.37,20644950
2024-05-17 09:30:00,94.37,93.7,94.74,94.22,29518710
2024-05-17 09:45:00,94.22,93.35,94.33,93.76,23139830
2024-05-17 10:00:00,93.77,92.9,93.95,93.19,23727560
2024-05-17 10:15:00,93.23,93.05,93.78,93.78,16773530
2024-05-17 10:30:00,93.78,93.64,94.09,94.06,13774280
2024-05-17 10:45:00,94.06,93.86,94.12,93.87,8758170
2024-05-17 11:00:00,93.87,93.41,93.89,93.63,11360290
2024-05-17 11:15:00,93.62,93.43,94.45,93.66,8398460
2024-05-17 11:30:00,93.67,93.27,93.68,93.28,8234630
2024-05-17 11:45:00,93.29,93.1,93.5,93.46,9167030
2024-05-17 12:00:00,93.45,93.29,93.55,93.3,7032350
2024-05-17 12:15:00,93.32,93.3,93.53,93.36,6556170
2024-05-17 12:30:00,93.36,93.13,93.42,93.14,5416350
2024-05-17 12:45:00,93.14,93.04,93.4,93.33,6490410
2024-05-17 13:00:00,93.33,93.28,93.45,93.44,4968530
2024-05-17 13:15:00,93.44,93.13,93.46,93.2,5473960
2024-05-17 13:30:00,93.19,93.04,93.27,93.21,5596850
2024-05-17 13:45:00,93.23,93.02,93.23,93.05,9028590
2024-05-17 14:00:00,93.06,92.17,93.08,92.26,19061780
2024-05-17 14:15:00,92.25,91.81,92.49,91.98,18919760
2024-05-17 14:30:00,91.96,91.81,92.22,92.04,12846860
2024-05-17 14:45:00,92.04,91.89,92.53,92.52,13581320
2024-05-17 15:00:00,92.52,92.48,92.75,92.69,12698550
2024-05-17 15:15:00,92.7,92.53,92.82,92.78,10158750
2024-05-17 15:30:00,92.78,92.52,92.81,92.57,9562900
2024-05-17 15:45:00,92.56,92.3,92.6,92.49,18917850
2024-05-20 09:30:00,93.75,93.44,94.94,94.59,39321290
2024-05-20 09:45:00,94.62,94.4,95.09,94.95,23921530
2024-05-20 10:00:00,94.97,94.55,95.2,94.75,16033130
2024-05-20 10:15:00,94.7,94.42,94.97,94.82,12792130
2024-05-20 10:30:00,94.82,94.53,94.87,94.65,9369670
2024-05-20 10:45:00,94.64,94.57,94.93,94.65,10857470
2024-05-20 11:00:00,94.65,94.23,94.66,94.39,11988040
2024-05-20 11:15:00,94.4,94.21,94.66,94.58,9816610
2024-05-20 11:30:00,94.58,94.03,94.65,94.09,11123200
2024-05-20 11:45:00,94.1,94.03,94.25,94.19,8475850
2024-05-20 12:00:00,94.2,94.17,94.45,94.38,7513510
2024-05-20 12:15:00,94.37,94.37,94.69,94.54,7907900
2024-05-20 12:30:00,94.52,94.48,95.05,95.01,12617740
2024-05-20 12:45:00,95.01,94.89,95.16,95.06,9495440
2024-05-20 13:00:00,95.04,94.82,95.14,94.99,8378490
2024-05-20 13:15:00,94.99,94.65,95.09,94.71,8643170
2024-05-20 13:30:00,94.71,94.4,95.0,94.77,6806220
2024-05-20 13:45:00,94.78,94.69,94.87,94.75,6185890
2024-05-20 14:00:00,94.74,94.55,94.86,94.77,6909350
2024-05-20 14:15:00,94.75,94.67,94.88,94.86,5348250
2024-05-20 14:30:00,94.87,94.81,95.19,95.17,9723620
2024-05-20 14:45:00,95.17,94.92,95.19,94.98,8298310
2024-05-20 15:00:00,94.98,94.91,95.1,95.02,7835880
2024-05-20 15:15:00,95.02,94.98,95.19,95.1,7293510
2024-05-20 15:30:00,95.1,94.79,95.18,94.84,8909160
2024-05-20 15:45:00,94.84,94.51,94.88,94.83,16629040
2024-05-21 09:30:00,93.6,93.3,94.32,93.72,38203040
2024-05-21 09:45:00,93.7,93.18,93.95,93.55,21419500
2024-05-21 10:00:00,93.62,93.3,94.05,93.57,17525940
2024-05-21 10:15:00,93.57,93.49,94.16,94.06,14273070
2024-05-21 10:30:00,94.07,94.05,94.71,94.44,17972510
2024-05-21 10:45:00,94.42,94.4,94.82,94.78,12968200
2024-05-21 11:00:00,94.78,94.67,94.92,94.71,9841930
2024-05-21 11:15:00,94.71,94.58,95.0,94.86,12167970
2024-05-21 11:30:00,94.87,94.77,94.98,94.81,7301110
2024-05-21 11:45:00,94.85,94.59,94.85,94.68,6370750
2024-05-21 12:00:00,94.69,94.64,95.2,95.16,10246840
2024-05-21 12:15:00,95.15,94.96,95.29,95.16,10364770
2024-05-21 12:30:00,95.16,94.96,95.2,95.02,6508400
2024-05-21 12:45:00,95.01,94.65,95.02,94.72,8104530
2024-05-21 13:00:00,94.72,94.57,94.92,94.86,7277000
2024-05-21 13:15:00,94.85,94.75,94.9,94.87,5011930
2024-05-21 13:30:00,94.87,94.78,94.95,94.92,5284010
2024-05-21 13:45:00,94.91,94.8,94.96,94.95,5252800
2024-05-21 14:00:00,94.95,94.88,95.05,94.92,5485590
2024-05-21 14:15:00,94.91,94.78,94.95,94.79,4516440
2024-05-21 14:30:00,94.81,94.73,94.91,94.74,6175780
2024-05-21 14:45:00,94.73,94.6,94.83,94.7,6670650
2024-05-21 15:00:00,94.69,94.68,94.97,94.92,6254370
2024-05-21 15:15:00,94.91,94.89,95.12,95.09,9035130
2024-05-21 15:30:00,95.08,95.07,95.35,95.14,14250980
2024-05-21 15:45:00,95.15,95.01,95.4,95.35,19358170
2024-05-22 09:30:00,95.46,94.07,96.02,94.76,51888230
2024-05-22 09:45:00,94.79,94.4,94.95,94.75,20813610
2024-05-22 10:00:00,94.77,94.55,95.18,94.74,18275900
2024-05-22 10:15:00,94.76,94.3,94.84,94.45,15953040
2024-05-22 10:30:00,94.45,94.32,94.75,94.62,11120180
2024-05-22 10:45:00,94.63,94.51,94.82,94.81,8590040
2024-05-22 11:00:00,94.81,94.75,95.04,94.84,9834700
2024-05-22 11:15:00,94.84,94.79,95.04,95.03,7615440
2024-05-22 11:30:00,95.03,94.91,95.04,94.96,6721730
2024-05-22 11:45:00,94.95,94.44,94.98,94.71,9886490
2024-05-22 12:00:00,94.71,94.62,94.92,94.9,7724650
2024-05-22 12:15:00,94.9,94.85,95.18,94.98,11222870
2024-05-22 12:30:00,94.97,94.91,95.12,95.08,7808730
2024-05-22 12:45:00,95.08,94.75,95.09,94.88,8773580
2024-05-22 13:00:00,94.88,94.78,95.01,94.92,7748520
2024-05-22 13:15:00,94.92,94.81,94.98,94.89,6024910
2024-05-22 13:30:00,94.88,94.25,94.89,94.29,14925570
2024-05-22 13:45:00,94.29,93.65,94.49,94.06,21885480
2024-05-22 14:00:00,94.04,93.46,94.38,94.27,18514660
2024-05-22 14:15:00,94.28,93.25,94.4,93.42,17864780
2024-05-22 14:30:00,93.42,93.3,93.82,93.67,12132240
2024-05-22 14:45:00,93.66,93.61,94.02,93.96,13561490
2024-05-22 15:00:00,93.95,93.86,94.17,94.0,11593230
2024-05-22 15:15:00,93.99,93.49,94.22,94.21,15601230
2024-05-22 15:30:00,94.21,94.19,94.78,94.58,20442670
2024-05-22 15:45:00,94.57,94.16,94.96,94.87,32495890
2024-05-23 09:30:00,102.03,101.52,104.19,103.64,118566500
2024-05-23 09:45:00,103.63,102.56,104.26,102.76,53503400
2024-05-23 10:00:00,102.76,102.66,104.06,103.9,38895650
2024-05-23 10:15:00,103.92,103.38,104.27,104.23,33994020
2024-05-23 10:30:00,104.22,104.02,104.65,104.39,33819960
2024-05-23 10:45:00,104.39,103.54,104.73,103.57,31890530
2024-05-23 11:00:00,103.56,103.52,104.43,104.1,20094260
2024-05-23 11:15:00,104.1,103.94,104.7,104.59,19126660
2024-05-23 11:30:00,104.6,104.57,105.0,104.9,22732550
2024-05-23 11:45:00,104.96,104.61,105.2,104.7,22556210
2024-05-23 12:00:00,104.67,104.41,105.06,104.65,14888060
2024-05-23 12:15:00,104.63,104.59,105.18,105.16,14258340
2024-05-23 12:30:00,105.16,105.01,105.44,105.18,16081800
2024-05-23 12:45:00,105.18,105.0,105.5,105.36,14356460
2024-05-23 13:00:00,105.36,105.23,105.56,105.53,12930760
2024-05-23 13:15:00,105.52,105.51,105.97,105.95,16234700
2024-05-23 13:30:00,105.94,105.53,106.32,105.56,24237250
2024-05-23 13:45:00,105.56,104.64,105.79,104.73,27368260
2024-05-23 14:00:00,104.72,102.02,104.86,104.41,27662030
2024-05-23 14:15:00,104.39,102.06,104.69,104.0,24521550
2024-05-23 14:30:00,104.0,103.42,104.33,103.79,23442760
2024-05-23 14:45:00,103.8,102.9,103.99,103.39,24895860
2024-05-23 15:00:00,103.38,102.2,103.91,102.68,31954970
2024-05-23 15:15:00,102.69,102.0,103.0,102.54,25909970
2024-05-23 15:30:00,102.57,102.56,103.8,103.73,25987800
2024-05-23 15:45:00,103.73,103.4,104.2,103.82,34862780
2024-05-24 09:30:00,104.45,103.0,104.61,104.23,51955790
2024-05-24 09:45:00,104.26,103.63,104.73,104.34,25911940
2024-05-24 10:00:00,104.37,103.51,104.66,103.77,23523600
2024-05-24 10:15:00,103.8,103.74,104.27,103.97,14962390
2024-05-24 10:30:00,104.0,103.88,104.45,104.34,11697090
2024-05-24 10:45:00,104.36,104.27,104.86,104.75,17990850
2024-05-24 11:00:00,104.76,104.61,104.99,104.8,14587740
2024-05-24 11:15:00,104.8,104.5,104.83,104.69,11944250
2024-05-24 11:30:00,104.7,104.38,104.87,104.49,9276540
2024-05-24 11:45:00,104.5,104.06,104.53,104.38,10543700
2024-05-24 12:00:00,104.39,104.18,104.44,104.37,7489610
2024-05-24 12:15:00,104.37,104.32,104.63,104.57,7123610
2024-05-24 12:30:00,104.58,104.52,104.74,104.7,7483520
2024-05-24 12:45:00,104.7,104.66,105.0,104.76,17601010
2024-05-24 13:00:00,104.77,104.51,104.93,104.7,8320820
2024-05-24 13:15:00,104.71,104.57,104.87,104.82,5769720
2024-05-24 13:30:00,104.8,104.78,105.0,104.95,8230990
2024-05-24 13:45:00,104.94,104.85,105.35,105.19,15678900
2024-05-24 14:00:00,105.19,105.15,105.69,105.57,12950160
2024-05-24 14:15:00,105.54,105.35,105.79,105.54,11662030
2024-05-24 14:30:00,105.55,105.15,105.55,105.33,11208050
2024-05-24 14:45:00,105.33,105.25,105.47,105.41,7557070
2024-05-24 15:00:00,105.4,105.12,105.46,105.41,9587730
2024-05-24 15:15:00,105.41,105.36,106.17,105.96,19261450
2024-05-24 15:30:00,105.95,105.77,106.08,105.87,14863350
2024-05-24 15:45:00,105.86,105.82,106.48,106.44,24380380
2024-05-28 09:30:00,110.244,109.883,112.008,111.115,7393648
2024-05-28 09:45:00,111.115,110.323,112.162,111.6555,4345072
2024-05-28 10:00:00,111.656,111.1,111.78,111.1617,2483910
2024-05-28 10:15:00,111.14494,110.878,111.562,111.4,2148537
2024-05-28 10:30:00,111.376,111.322,111.88099,111.8055,1763045
2024-05-28 10:45:00,111.80865,111.7,112.4,112.145,2234802
2024-05-28 11:00:00,112.159,111.547,112.23699,111.7425,1772909
2024-05-28 11:15:00,111.724,111.658,112.164,112.164,1321530
2024-05-28 11:30:00,112.16073,111.97,112.39,112.09565,1563669
2024-05-28 11:45:00,112.076,111.97,112.588,112.55,1461601
2024-05-28 12:00:00,112.536,112.525,113.27,113.17524,2001783
2024-05-28 12:15:00,113.181,112.458,113.19025,112.588,1892112
2024-05-28 12:30:00,112.611,112.59,113.299,113.2447,1928964
2024-05-28 12:45:00,113.246,113.178,114.077,113.85657,2369413
2024-05-28 13:00:00,113.87822,113.63601,114.395,114.0805,1869788
2024-05-28 13:15:00,114.0805,113.747,114.438,114.3835,1359682
2024-05-28 13:30:00,114.3915,114.25,114.939,114.69999,2149188
2024-05-28 13:45:00,114.66901,113.304,114.71899,113.304,2308365
2024-05-28 14:00:00,113.31537,113.156,114.059,113.94,1783060
2024-05-28 14:15:00,113.95,113.406,113.954,113.488,1189789
2024-05-28 14:30:00,113.477,112.44001,113.544,112.5925,2455120
2024-05-28 14:45:00,112.61,112.4,113.574,113.48516,1849482
2024-05-28 15:00:00,113.465,113.29384,113.88,113.63,1733355
2024-05-28 15:15:00,113.6,113.36391,114.286,113.877,1830334
2024-05-28 15:30:00,113.89899,113.431,114.447,113.482,2077102
2024-05-28 15:45:00,113.4695,112.9312,114.134,113.914,3338299
2024-05-29 09:30:00,113.05,110.901,113.5,111.22625,6449532
2024-05-29 09:45:00,111.224,111.096,113.124,112.4895,3755640
2024-05-29 10:00:00,112.49425,112.001,113.117,112.97403,3002866
2024-05-29 10:15:00,113.0182,113.0035,113.949,113.65238,3343053
2024-05-29 10:30:00,113.678,113.669,114.74099,114.20712,3011617
